Timestamp,price
2019-10-10 00:00:00,9204.307666666671
2019-10-11 00:00:00,9146.783000000005
2019-10-12 00:00:00,9096.312000000005
2019-10-13 00:00:00,9033.325666666671
2019-10-14 00:00:00,8962.92066666667
2019-10-15 00:00:00,8893.58266666667
2019-10-16 00:00:00,8826.656333333338
2019-10-17 00:00:00,8755.047333333338
2019-10-18 00:00:00,8679.610000000004
2019-10-19 00:00:00,8609.157333333338
2019-10-20 00:00:00,8535.709333333338
2019-10-21 00:00:00,8458.514666666671
2019-10-22 00:00:00,8393.77966666667
2019-10-23 00:00:00,8335.214000000004
2019-10-24 00:00:00,8268.337666666672
2019-10-25 00:00:00,8194.543666666672
2019-10-26 00:00:00,8157.152666666671
2019-10-27 00:00:00,8164.9713333333375
2019-10-28 00:00:00,8205.110000000004
2019-10-29 00:00:00,8250.36466666667
2019-10-30 00:00:00,8283.490000000003
2019-10-31 00:00:00,8329.377000000004
2019-11-01 00:00:00,8357.93966666667
2019-11-02 00:00:00,8385.441666666671
2019-11-03 00:00:00,8414.47366666667
2019-11-04 00:00:00,8449.974000000004
2019-11-05 00:00:00,8484.99666666667
2019-11-06 00:00:00,8527.342000000002
2019-11-07 00:00:00,8575.357000000004
2019-11-08 00:00:00,8613.067666666671
2019-11-09 00:00:00,8646.87566666667
2019-11-10 00:00:00,8652.813000000004
2019-11-11 00:00:00,8660.230000000003
2019-11-12 00:00:00,8685.80966666667
2019-11-13 00:00:00,8699.46966666667
2019-11-14 00:00:00,8716.728333333336
2019-11-15 00:00:00,8730.357666666669
2019-11-16 00:00:00,8746.029666666669
2019-11-17 00:00:00,8761.202333333336
2019-11-18 00:00:00,8774.733000000002
2019-11-19 00:00:00,8793.059000000003
2019-11-20 00:00:00,8800.257333333337
2019-11-21 00:00:00,8796.582000000002
2019-11-22 00:00:00,8791.89166666667
2019-11-23 00:00:00,8778.235333333338
2019-11-24 00:00:00,8772.128333333336
2019-11-25 00:00:00,8768.533333333336
2019-11-26 00:00:00,8709.887000000004
2019-11-27 00:00:00,8638.902000000004
2019-11-28 00:00:00,8559.305000000004
2019-11-29 00:00:00,8502.807333333336
2019-11-30 00:00:00,8436.062333333337
2019-12-01 00:00:00,8389.157333333336
2019-12-02 00:00:00,8336.14866666667
2019-12-03 00:00:00,8274.472000000003
2019-12-04 00:00:00,8208.08566666667
2019-12-05 00:00:00,8144.439333333336
2019-12-06 00:00:00,8070.266000000003
2019-12-07 00:00:00,8006.45866666667
2019-12-08 00:00:00,7946.587000000003
2019-12-09 00:00:00,7889.940000000003
2019-12-10 00:00:00,7848.485000000003
2019-12-11 00:00:00,7799.41866666667
2019-12-12 00:00:00,7738.8733333333375
2019-12-13 00:00:00,7688.356666666671
2019-12-14 00:00:00,7634.611333333338
2019-12-15 00:00:00,7584.2596666666705
2019-12-16 00:00:00,7532.107000000004
2019-12-17 00:00:00,7487.222000000004
2019-12-18 00:00:00,7433.783333333337
2019-12-19 00:00:00,7370.723000000004
2019-12-20 00:00:00,7340.999666666671
2019-12-21 00:00:00,7308.668333333338
2019-12-22 00:00:00,7278.947000000005
2019-12-23 00:00:00,7263.151333333339
2019-12-24 00:00:00,7270.753333333339
2019-12-25 00:00:00,7270.688333333338
2019-12-26 00:00:00,7282.131333333338
2019-12-27 00:00:00,7284.213666666672
2019-12-28 00:00:00,7285.2393333333375
2019-12-29 00:00:00,7275.9093333333385
2019-12-30 00:00:00,7271.578333333338
2019-12-31 00:00:00,7259.174666666671
2020-01-01 00:00:00,7247.904000000005
2020-01-02 00:00:00,7240.091333333338
2020-01-03 00:00:00,7235.627666666671
2020-01-04 00:00:00,7223.879666666671
2020-01-05 00:00:00,7228.329666666671
2020-01-06 00:00:00,7226.727000000004
2020-01-07 00:00:00,7220.206333333338
2020-01-08 00:00:00,7228.686666666672
2020-01-09 00:00:00,7250.122666666672
2020-01-10 00:00:00,7273.630333333337
2020-01-11 00:00:00,7293.535666666671
2020-01-12 00:00:00,7326.280666666671
2020-01-13 00:00:00,7354.025000000004
2020-01-14 00:00:00,7384.761666666671
2020-01-15 00:00:00,7419.345000000004
2020-01-16 00:00:00,7477.054333333337
2020-01-17 00:00:00,7541.53266666667
2020-01-18 00:00:00,7611.863000000003
2020-01-19 00:00:00,7665.731333333336
2020-01-20 00:00:00,7724.39766666667
2020-01-21 00:00:00,7774.8373333333375
2020-01-22 00:00:00,7824.27966666667
2020-01-23 00:00:00,7864.541333333337
2020-01-24 00:00:00,7909.103333333337
2020-01-25 00:00:00,7947.017333333338
2020-01-26 00:00:00,7988.199000000005
2020-01-27 00:00:00,8025.964333333339
2020-01-28 00:00:00,8070.780666666673
2020-01-29 00:00:00,8123.937666666673
2020-01-30 00:00:00,8190.61533333334
2020-01-31 00:00:00,8259.289000000006
2020-02-01 00:00:00,8337.091000000006
2020-02-02 00:00:00,8409.027333333339
2020-02-03 00:00:00,8490.152666666672
2020-02-04 00:00:00,8556.42633333334
2020-02-05 00:00:00,8620.980333333338
2020-02-06 00:00:00,8681.332666666673
2020-02-07 00:00:00,8743.188000000006
2020-02-08 00:00:00,8796.19433333334
2020-02-09 00:00:00,8855.024000000007
2020-02-10 00:00:00,8924.664000000008
2020-02-11 00:00:00,8990.589000000007
2020-02-12 00:00:00,9051.699000000006
2020-02-13 00:00:00,9121.746000000008
2020-02-14 00:00:00,9196.714666666674
2020-02-15 00:00:00,9243.381666666675
2020-02-16 00:00:00,9295.203000000009
2020-02-17 00:00:00,9334.607666666674
2020-02-18 00:00:00,9369.185333333338
2020-02-19 00:00:00,9395.62133333334
2020-02-20 00:00:00,9444.86433333334
2020-02-21 00:00:00,9477.472666666674
2020-02-22 00:00:00,9506.95933333334
2020-02-23 00:00:00,9541.547333333341
2020-02-24 00:00:00,9584.264666666675
2020-02-25 00:00:00,9636.305333333343
2020-02-26 00:00:00,9680.851666666676
2020-02-27 00:00:00,9704.876000000011
2020-02-28 00:00:00,9701.200666666677
2020-02-29 00:00:00,9681.83500000001
2020-03-01 00:00:00,9662.919666666676
2020-03-02 00:00:00,9630.554666666674
2020-03-03 00:00:00,9603.90133333334
2020-03-04 00:00:00,9588.39233333334
2020-03-05 00:00:00,9569.718333333341
2020-03-06 00:00:00,9552.198000000008
2020-03-07 00:00:00,9549.039666666675
2020-03-08 00:00:00,9533.73933333334
2020-03-09 00:00:00,9505.171666666674
2020-03-10 00:00:00,9446.23300000001
2020-03-11 00:00:00,9380.393666666676
2020-03-12 00:00:00,9304.495333333345
2020-03-13 00:00:00,9240.557333333347
2020-03-14 00:00:00,9059.051666666679
2020-03-15 00:00:00,8900.876000000015
2020-03-16 00:00:00,8731.670333333348
2020-03-17 00:00:00,8564.334000000015
2020-03-18 00:00:00,8401.740000000014
2020-03-19 00:00:00,8249.071333333348
2020-03-20 00:00:00,8105.948000000015
2020-03-21 00:00:00,7973.0996666666815
2020-03-22 00:00:00,7860.490333333349
2020-03-23 00:00:00,7746.590000000015
2020-03-24 00:00:00,7617.458000000015
2020-03-25 00:00:00,7511.875666666682
2020-03-26 00:00:00,7404.512333333349
2020-03-27 00:00:00,7305.669333333349
2020-03-28 00:00:00,7220.822666666682
2020-03-29 00:00:00,7140.275000000015
2020-03-30 00:00:00,7055.482666666682
2020-03-31 00:00:00,6961.251333333349
2020-04-01 00:00:00,6890.380333333349
2020-04-02 00:00:00,6820.184000000015
